Age,CreditScore,Balance,EstimatedSalary,Gender_Female,Gender_Male,Geography_France,Geography_Germany,Geography_Spain,Tenure,NumOfProducts,HasCrCard,IsActiveMember
0.10995949824345001,-0.9900706223679618,-1.2181298703441596,-0.6628344258020165,1.0,0.0,1.0,0.0,0.0,8.0,2.0,1.0,0.0
1.6480301960004748,-0.18207296655812566,0.6466982433668582,-1.0053431451329007,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0
0.39834775407289214,-2.233143938998479,-1.2181298703441596,-1.1226712472367923,0.0,1.0,0.0,0.0,1.0,5.0,2.0,1.0,1.0
2.6093243820986154,0.14941325121001225,-1.2181298703441596,-0.007147403036272125,1.0,0.0,1.0,0.0,0.0,7.0,2.0,1.0,1.0
0.30221833546307814,0.9056161854935769,1.054015349991732,1.2519650033212337,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0
0.5906065912925202,-0.45140551849473776,-1.2181298703441596,-1.1050949582720933,0.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0
3.6667479868065698,0.22192586134679243,0.00920300533655658,-0.7066344578555843,1.0,0.0,0.0,1.0,0.0,10.0,2.0,0.0,1.0
1.4557713587808467,-0.7103791261260956,0.6424893110537447,-0.7421625581015592,1.0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,0.0
-0.37068759480562025,0.6155657449464562,0.925120286898664,0.35468870862896407,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0
1.6480301960004748,1.6928959526929046,-1.2181298703441596,-0.10363227642967728,1.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0
0.9751242657317765,1.1231540159039175,0.2497026296843831,0.296334489590301,1.0,0.0,0.0,1.0,0.0,9.0,1.0,1.0,0.0
0.39834775407289214,0.5534120791149304,1.132695980166658,-1.568406144198421,1.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,1.0
0.39834775407289214,0.7916677981357795,-1.2181298703441596,0.34602019880493057,1.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0
-0.37068759480562025,0.3358742487045899,0.9614339179826276,-0.22594240074097788,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,1.0
0.6867360099023343,-1.9430934984513584,1.3773387672472803,1.4398081222263646,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0
0.10995949824345001,-0.3892518526632119,-1.2181298703441596,-1.3897417443074083,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,1.0
0.10995949824345001,1.5582296767245984,-1.2181298703441596,-0.31836683032761814,0.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,1.0
0.39834775407289214,-0.8657632907049102,-1.2181298703441596,0.446645910495489,1.0,0.0,0.0,0.0,1.0,9.0,1.0,1.0,0.0
-0.6590758506350624,-0.3788929083579576,-1.2181298703441596,-1.7064567092631682,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
-0.5629464320252483,0.3255153043993355,-1.2181298703441596,-1.0687792704427885,1.0,0.0,1.0,0.0,0.0,9.0,2.0,1.0,1.0
-1.2358523622939466,0.5016173575886588,0.6909456108004659,0.7260366021970704,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0
-0.37068759480562025,1.8172032843559562,-1.2181298703441596,1.4671203231883507,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0
-0.9474641064645045,0.5119763018939131,-1.2181298703441596,1.3353843799141187,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0
-0.2745581761958062,-0.18207296655812566,0.16136606263715128,-1.467214712836319,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0
-1.908758292562645,-0.5549949615472809,1.1936626165714737,1.2804037712329495,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0
0.5906065912925202,-0.3581750197474489,-1.2181298703441596,0.7499048911259852,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
-1.0435935250743185,1.0299235171566286,0.9142825829575768,-0.9322469779508546,1.0,0.0,0.0,1.0,0.0,10.0,2.0,1.0,1.0
-0.46681701341543425,-0.15099613364236275,-1.2181298703441596,-1.2902528663954385,1.0,0.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0
0.013830079633635969,0.48089946897815017,1.3804726075426148,-0.17386051807905456,1.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0
0.013830079633635969,-0.327098186831686,1.340351559412697,-0.34143674280219855,0.0,1.0,0.0,1.0,0.0,9.0,1.0,1.0,0.0
-0.37068759480562025,0.3255153043993355,0.9052859460245537,1.4951289283722733,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
-0.5629464320252483,-2.0777597744196643,-1.2181298703441596,1.4747786814610735,0.0,1.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0
0.20608891685326405,-1.3526336730518627,0.7162423559403787,-1.3871078676699178,0.0,1.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0
0.4944771726827062,0.5637710234201847,0.8609266098907956,-0.5279249883260201,1.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0
-0.08229933897617808,-0.25458557669490584,0.4970592942279692,-0.27726471208137354,0.0,1.0,0.0,1.0,0.0,8.0,2.0,0.0,1.0
0.6867360099023343,-0.19243191086338,-1.2181298703441596,0.348846360965969,1.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0
-1.0435935250743185,-0.6171486273788067,0.9831101279328549,-1.0544377286249118,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0
0.7828654285121484,-0.6378665159893153,0.6728148624701954,-1.6007395205287194,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
-0.7552052692448764,0.24264374995730106,0.2388471198325267,-0.6948848552895187,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0
1.0712536843415905,-1.4044283945781344,-1.2181298703441596,0.7994618299447542,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0
-0.46681701341543425,-2.088118718724919,-1.2181298703441596,1.309932041102073,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0
-0.6590758506350624,1.0506414057671372,1.6328872736398552,1.0691166096490488,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,1.0
-0.9474641064645045,1.8689980058822278,0.28709295692223097,-1.5623970910770015,0.0,1.0,0.0,0.0,1.0,8.0,1.0,0.0,1.0
-0.6590758506350624,0.07690064107323209,0.3118491081946545,1.5199723920287576,0.0,1.0,1.0,0.0,0.0,9.0,1.0,0.0,1.0
-1.2358523622939466,-0.19243191086338,0.7755199974399131,-0.6975698920572562,1.0,0.0,1.0,0.0,0.0,8.0,1.0,1.0,1.0
1.3596419401710327,-0.03704774628456532,0.5656920970800632,0.3713239296195915,1.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,1.0
0.20608891685326405,-0.6067896830735524,-1.2181298703441596,-0.01856846707884529,0.0,1.0,1.0,0.0,0.0,6.0,2.0,1.0,1.0
-1.0435935250743185,-0.8554043463996558,-1.2181298703441596,-0.45637493596454104,0.0,1.0,1.0,0.0,0.0,7.0,2.0,1.0,0.0
0.10995949824345001,-1.860221944009324,-1.2181298703441596,-0.5229006807048354,0.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0
-0.6590758506350624,-2.4506817694088197,1.1208223251287612,-1.6903534492186827,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0
0.8789948471219624,-0.08884246781083688,-1.2181298703441596,1.296852623177676,0.0,1.0,0.0,0.0,1.0,8.0,2.0,1.0,0.0
0.6867360099023343,-0.4203286855789748,-1.2181298703441596,-0.39199130416078865,1.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0
-0.37068759480562025,-0.6585844045998239,-1.2181298703441596,0.9619789442370213,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0
0.013830079633635969,0.13905430690475795,-0.475036758705434,0.6370386832386554,0.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,0.0
1.5519007773906608,-1.031506399588979,-1.2181298703441596,-1.0418154456058195,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0
-0.9474641064645045,-1.0729421768099963,0.12040909918275612,1.3366686035917537,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0
0.5906065912925202,1.6928959526929046,-1.2181298703441596,-0.8234053669763072,0.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,1.0
-1.3319817809037606,0.6880783550832364,0.5254369431717413,-0.6468552377740828,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0
0.30221833546307814,-1.0211474552837247,-1.2181298703441596,-1.3291457022824356,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
1.1673831029514046,0.2944384714835726,1.0780284654201753,-0.9119750373614621,1.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0
-0.2745581761958062,-0.3167392425264317,0.6481008999773413,0.966472683024452,1.0,0.0,0.0,0.0,1.0,7.0,1.0,1.0,1.0
0.4944771726827062,2.0554590033768054,0.8448745011257862,1.2336315792316852,1.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0
0.20608891685326405,-0.5653539058525352,1.1208534453692043,-0.833254040076996,1.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0
-1.3319817809037606,1.4442812893668011,-1.2181298703441596,-0.18336342526545354,0.0,1.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0
1.1673831029514046,-0.27530346530541444,0.7809447045072412,-0.13850852005012115,1.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0
-0.37068759480562025,1.5271528438088355,-1.2181298703441596,0.706101030763351,0.0,1.0,0.0,0.0,1.0,7.0,2.0,0.0,1.0
1.0712536843415905,-1.9948882199776299,0.5366009283966489,0.9660841096542405,0.0,1.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0
-0.17842875758599214,1.4857170665878183,1.0158803827737988,1.714775898858239,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0
0.20608891685326405,0.9056161854935769,-1.2181298703441596,1.592075635050291,1.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0
0.4944771726827062,-0.327098186831686,-1.2181298703441596,-1.4717420363351024,0.0,1.0,0.0,0.0,1.0,8.0,2.0,1.0,1.0
-0.9474641064645045,0.4912584132834045,0.7980974110541039,0.8947828973820591,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0
-0.17842875758599214,-1.6737609465147463,0.6501357466269276,-1.3184659380863017,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0
1.1673831029514046,-3.12401314925035,-1.2181298703441596,0.44582804446772717,0.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0
0.9751242657317765,-0.8968401236206731,-1.2181298703441596,-0.18435565336977236,0.0,1.0,1.0,0.0,0.0,7.0,2.0,1.0,1.0
0.013830079633635969,-0.5860717944630438,0.9702712642003931,0.8971164257719073,1.0,0.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0
0.20608891685326405,1.8275622286612105,-1.2181298703441596,1.2385486941990183,1.0,0.0,1.0,0.0,0.0,7.0,2.0,1.0,0.0
0.013830079633635969,0.0872595853784864,0.949619295153406,1.27864553328731,1.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0
1.936418451829917,0.9470519627145941,0.5237269340834806,1.5996008725759425,0.0,1.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0
0.8789948471219624,1.1956666260406976,-1.2181298703441596,1.3095366811839717,0.0,1.0,1.0,0.0,0.0,9.0,2.0,0.0,1.0
0.10995949824345001,-0.1199193007265998,0.551884816380825,1.0037659817780047,0.0,1.0,1.0,0.0,0.0,8.0,1.0,1.0,1.0
1.2635125215612186,-0.05776563489507395,-0.26095099988125864,1.2579867594681906,0.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0
0.4944771726827062,2.0554590033768054,0.5906192492613126,1.0087212058219504,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0
-1.0435935250743185,-0.005970913368802394,-1.2181298703441596,-1.7293446030430593,0.0,1.0,1.0,0.0,0.0,7.0,2.0,1.0,0.0
-1.2358523622939466,1.102436127293409,1.2801478501395671,1.2415634875885873,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0
-0.7552052692448764,0.41874580314662435,-1.2181298703441596,-0.14572610073809536,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0
-0.46681701341543425,0.25300269426255534,0.11184557899816727,-0.14593126330122955,1.0,0.0,1.0,0.0,0.0,8.0,1.0,1.0,0.0
-1.5242406181233887,-1.124736898336268,-1.2181298703441596,0.30676645778142775,0.0,1.0,0.0,0.0,1.0,5.0,2.0,1.0,0.0
0.39834775407289214,-0.19243191086338,-1.2181298703441596,-0.9040669689291989,0.0,1.0,1.0,0.0,0.0,5.0,2.0,1.0,1.0
-1.0435935250743185,0.025105919546960537,-1.2181298703441596,0.8894347496166904,1.0,0.0,1.0,0.0,0.0,7.0,2.0,1.0,0.0
1.2635125215612186,-0.3374571311369403,-1.2181298703441596,0.40090318560491406,0.0,1.0,0.0,0.0,1.0,8.0,2.0,1.0,1.0
-0.17842875758599214,0.1804900841257752,0.7955349640394812,1.079885469037994,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
0.30221833546307814,0.8331035753567968,0.5263373447676521,-0.6069687816703795,0.0,1.0,0.0,1.0,0.0,9.0,2.0,1.0,1.0
0.30221833546307814,-0.17171402225287136,1.1362080757556248,1.1163617718340275,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0
0.20608891685326405,-1.7359146123462723,-1.2181298703441596,-0.45132644039062025,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0
0.4944771726827062,-0.1199193007265998,0.5758311997472879,-0.5742605790796983,0.0,1.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0
0.10995949824345001,0.11833641829424933,1.2878225185082033,-1.1588611229090606,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,1.0
0.10995949824345001,-1.456223116104406,0.777441110839633,1.7159644148092204,1.0,0.0,0.0,1.0,0.0,9.0,1.0,1.0,0.0
-1.0435935250743185,0.874539352577814,-1.2181298703441596,0.2997834480307778,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0
0.013830079633635969,0.2633616385678097,0.5658882829257426,0.8243863841478213,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0
-0.46681701341543425,-1.0522242881994877,-1.2181298703441596,0.5407960374007068,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0
-0.7552052692448764,0.5016173575886588,-1.2181298703441596,0.7821653555699787,0.0,1.0,0.0,0.0,1.0,7.0,2.0,0.0,1.0
-1.5242406181233887,-0.5549949615472809,-1.2181298703441596,0.9227205048342103,1.0,0.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0
0.8789948471219624,0.9470519627145941,0.678082364199203,1.5014903599418246,1.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0
0.20608891685326405,0.42910474745187865,-1.2181298703441596,0.9775746053021493,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0
0.20608891685326405,1.00920562854612,-0.2946457183596925,-0.6799645427464641,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0
0.4944771726827062,-1.559812559156949,1.060562631505556,-0.43961268471853754,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0
-0.2745581761958062,-1.5183767819359317,0.06440742443748664,1.286304935644324,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0
1.744159614610289,0.22192586134679243,-1.2181298703441596,-0.8791097000850218,1.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,1.0
0.39834775407289214,-0.9382759008416903,-1.2181298703441596,-1.4213580087440028,0.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0
-0.9474641064645045,0.46018158036764156,-1.2181298703441596,1.5828758603363093,0.0,1.0,1.0,0.0,0.0,8.0,2.0,1.0,0.0
0.8789948471219624,-0.9797116780627075,-1.2181298703441596,1.4772213166593064,0.0,1.0,0.0,0.0,1.0,10.0,2.0,1.0,1.0
0.5906065912925202,-0.1199193007265998,-1.2181298703441596,-1.5538623980562338,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
-1.6203700367332028,0.43946369175713296,-1.2181298703441596,-1.5431189447183637,1.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0
0.10995949824345001,0.3876689702308614,0.03501467816627412,0.33159739242642294,1.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,0.0
-0.2745581761958062,-1.3008389515255911,0.2437543325922815,-0.7324572725768015,1.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0
2.7054538007084292,1.1542308488196804,1.165049480447442,-0.22564675087264455,0.0,1.0,0.0,0.0,1.0,9.0,1.0,0.0,1.0
-1.0435935250743185,-0.25458557669490584,-0.07763353403859959,0.527278800130385,0.0,1.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0
-0.46681701341543425,1.5996654539456157,0.6099203752940177,-1.1846454805255682,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0
1.0712536843415905,-0.5549949615472809,0.19960257167055037,-0.6272565575381819,1.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,1.0
-0.37068759480562025,2.0554590033768054,-1.2181298703441596,-0.7519477160745601,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0
-1.6203700367332028,0.273720582873064,1.5867484693244762,-1.25384947548571,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0
-0.37068759480562025,-0.13027824503185412,-1.2181298703441596,1.1180476199355078,1.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0
-1.0435935250743185,-0.3996107969684662,0.011543119086983198,1.483986286807236,0.0,1.0,0.0,1.0,0.0,7.0,2.0,1.0,1.0
3.4744891495869417,-0.48248235141050066,-0.23447954587142686,1.5043784711041142,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0
-0.2745581761958062,-2.2124260503879705,-1.2181298703441596,-0.6226754636984247,1.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0
1.840289033220103,0.11833641829424933,2.248566741878767,-0.45290370372586136,1.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0
-0.9474641064645045,0.5326941905044218,0.7402737585204231,-0.3024273175027334,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0
-0.2745581761958062,0.23228480565204673,1.260672675339436,-1.2656883472586355,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0
1.4557713587808467,-2.564630156766617,0.7943562448292992,-0.28691257297013945,1.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0
-1.2358523622939466,0.3565921373150985,-1.2181298703441596,-1.7168690138668188,0.0,1.0,1.0,0.0,0.0,7.0,2.0,1.0,0.0
-1.1397229436841325,0.5016173575886588,0.994985547520468,-1.5871258794755507,1.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0
-0.5629464320252483,-0.4306876298842291,0.5717990432329797,0.23908856602627973,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0
0.013830079633635969,-0.8243275134838929,-1.2181298703441596,-1.734020012497082,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0
1.5519007773906608,-0.3374571311369403,-1.2181298703441596,-0.6854920989957951,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
0.10995949824345001,-0.4306876298842291,-1.2181298703441596,-0.6607479973609813,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
-0.46681701341543425,1.61002439825087,-1.2181298703441596,0.24787557941731442,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.2745581761958062,0.03546486385221485,0.9557273642015967,-0.24691892421258477,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
-0.08229933897617808,-1.228326341388811,-0.08941928241792532,0.0693603095658316,0.0,1.0,0.0,1.0,0.0,4.0,2.0,1.0,1.0
0.7828654285121484,1.0506414057671372,0.8858686805378245,1.6921323208023855,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
-0.08229933897617808,-0.3374571311369403,-1.2181298703441596,0.21297706199866767,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
-0.9474641064645045,-0.6378665159893153,-1.2181298703441596,-0.8404154142273176,0.0,1.0,0.0,0.0,1.0,10.0,1.0,1.0,1.0
0.5906065912925202,0.004388030936451917,1.210876119876728,0.26328104312747524,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0
-0.2745581761958062,-0.15099613364236275,1.2298912284418562,-0.4961272272368816,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0
0.20608891685326405,-0.5446360172420265,-1.2181298703441596,-0.07193283327791852,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0
-0.08229933897617808,-0.18207296655812566,1.1628981735166102,-0.7682343869261226,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0
0.30221833546307814,-0.47212340710524636,-1.2181298703441596,1.3526975596375463,0.0,1.0,0.0,0.0,1.0,10.0,2.0,1.0,0.0
-0.17842875758599214,-1.1143779540310137,0.13731236256524332,-0.3520559501094681,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0
0.013830079633635969,-1.3526336730518627,1.1304646268441714,-0.4734902617148697,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0
-0.08229933897617808,-0.8346864577891472,0.5014048989372552,-1.0656727716496812,1.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0
2.7054538007084292,1.1542308488196804,1.1790386701810225,0.10578632230185994,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0
0.20608891685326405,-0.5860717944630438,1.009675263491237,0.20996731501650395,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0
1.744159614610289,1.0506414057671372,-1.2181298703441596,1.0314077653477736,0.0,1.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0
-1.1397229436841325,1.0610003500723915,0.6679868940340427,-0.21395979336402457,0.0,1.0,0.0,1.0,0.0,7.0,2.0,0.0,1.0
0.10995949824345001,0.7191551879989994,-1.2181298703441596,0.7773401200202326,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0
-1.0435935250743185,-1.6944788351252549,1.0155690199557579,0.11477849825602883,1.0,0.0,0.0,1.0,0.0,7.0,2.0,1.0,0.0
0.39834775407289214,-0.327098186831686,-1.2181298703441596,-1.383993886272727,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0
-0.5629464320252483,0.1908490284310295,0.19823568729521554,-0.578152925315651,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0
-0.2745581761958062,-1.228326341388811,0.1503859114099122,0.9836727536163805,0.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,1.0
0.39834775407289214,1.61002439825087,0.479035220948702,-1.1365817562566338,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0
-0.5629464320252483,-0.15099613364236275,0.44019090474500056,-0.2746598957899762,1.0,0.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0
-1.4281111995135747,1.6307422868613786,0.539335338801761,1.4497384079157811,0.0,1.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0
-0.8513346878546905,1.475358122282564,-1.2181298703441596,-1.3240667542500342,0.0,1.0,1.0,0.0,0.0,8.0,2.0,1.0,1.0
-0.6590758506350624,-0.327098186831686,-1.2181298703441596,-0.7667836318041119,0.0,1.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0
0.5906065912925202,0.9470519627145941,1.102689170594333,-1.351934582068753,0.0,1.0,0.0,1.0,0.0,10.0,3.0,1.0,0.0
-1.4281111995135747,-0.026688801979311016,0.4051793509377173,0.5722932762281551,0.0,1.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0
-0.6590758506350624,-0.3892518526632119,0.3773888158084889,-0.8541740089828536,0.0,1.0,0.0,1.0,0.0,7.0,2.0,1.0,1.0
-0.17842875758599214,1.0610003500723915,-1.2181298703441596,0.27734642465044623,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,1.0
-0.2745581761958062,1.0402824614618829,0.1748690387172118,0.08834680837925028,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
-0.37068759480562025,0.1908490284310295,0.7753082514740122,-0.27637828451851837,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0
0.10995949824345001,-0.5342770729367722,1.0458963359219244,-0.5638007686408181,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
0.7828654285121484,0.21156691704153813,-1.2181298703441596,-0.15015040792019008,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.5629464320252483,0.8227446310515424,-1.2181298703441596,0.5311500906664739,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
0.10995949824345001,0.12869536259950365,-1.2181298703441596,1.6455419734817618,0.0,1.0,1.0,0.0,0.0,9.0,2.0,1.0,0.0
